============================================================
  PC-S³ 3-Seed Statistical Validation
  Modes: ['vanilla', 'concat', 'concat_shuffled']
  Seeds: [42, 123, 777]
  Epochs: 300 | Output: results/stats3seed/
  Total runs: 9
============================================================


############################################################
# [1/9] vanilla  seed=42
############################################################
/home/lab/miniconda3/lib/python3.13/site-packages/torchvision/datasets/cifar.py:83: VisibleDeprecationWarning: dtype(): align should be passed as Python or NumPy boolean but got `align=0`. Did you mean to pass a tuple to create a subarray type? (Deprecated NumPy 2.4)
  entry = pickle.load(f, encoding="latin1")
Device: cuda (NVIDIA RTX PRO 6000 Blackwell Workstation Edition)

============================================================
  PC-S³ Step 2 + Aug: VANILLA
  Params: 6,549,572  |  d=160  L=8  patch=4
  epochs=300  batch=128  wd=0.05
  Aug: RandAugment(N=2,M=9) + RandomErasing(0.25)
============================================================
  Ep 248 | lr 2.3e-05 | train 0.1633 acc 0.955 | test 1.5749 acc 0.6698
  Ep 249 | lr 2.2e-05 | train 0.1619 acc 0.954 | test 1.5691 acc 0.6710
  Ep 250 | lr 2.1e-05 | train 0.1675 acc 0.953 | test 1.5776 acc 0.6668
  Ep 251 | lr 2.1e-05 | train 0.1612 acc 0.956 | test 1.5701 acc 0.6713
  Ep 252 | lr 2.0e-05 | train 0.1650 acc 0.954 | test 1.5743 acc 0.6686
  Ep 253 | lr 1.9e-05 | train 0.1537 acc 0.957 | test 1.5706 acc 0.6686
  Ep 254 | lr 1.8e-05 | train 0.1599 acc 0.956 | test 1.5676 acc 0.6681
  Ep 255 | lr 1.7e-05 | train 0.1569 acc 0.956 | test 1.5610 acc 0.6700
  Ep 256 | lr 1.7e-05 | train 0.1539 acc 0.957 | test 1.5655 acc 0.6702
  Ep 257 | lr 1.6e-05 | train 0.1548 acc 0.957 | test 1.5644 acc 0.6715
  Ep 258 | lr 1.5e-05 | train 0.1561 acc 0.957 | test 1.5700 acc 0.6671
  Ep 259 | lr 1.5e-05 | train 0.1534 acc 0.957 | test 1.5693 acc 0.6688
  Ep 260 | lr 1.4e-05 | train 0.1460 acc 0.959 | test 1.5734 acc 0.6693
  Ep 261 | lr 1.3e-05 | train 0.1473 acc 0.958 | test 1.5707 acc 0.6702
  Ep 262 | lr 1.3e-05 | train 0.1526 acc 0.956 | test 1.5666 acc 0.6690
  Ep 263 | lr 1.2e-05 | train 0.1530 acc 0.957 | test 1.5710 acc 0.6700
  Ep 264 | lr 1.1e-05 | train 0.1469 acc 0.959 | test 1.5714 acc 0.6665
  Ep 265 | lr 1.1e-05 | train 0.1511 acc 0.958 | test 1.5630 acc 0.6680
  Ep 266 | lr 1.0e-05 | train 0.1491 acc 0.958 | test 1.5587 acc 0.6696
  Ep 267 | lr 9.5e-06 | train 0.1465 acc 0.959 | test 1.5631 acc 0.6703
  Ep 268 | lr 8.9e-06 | train 0.1498 acc 0.958 | test 1.5647 acc 0.6689
  Ep 269 | lr 8.4e-06 | train 0.1529 acc 0.957 | test 1.5613 acc 0.6711
  Ep 270 | lr 7.9e-06 | train 0.1461 acc 0.959 | test 1.5651 acc 0.6698
  Ep 271 | lr 7.3e-06 | train 0.1482 acc 0.959 | test 1.5648 acc 0.6704
  Ep 272 | lr 6.8e-06 | train 0.1500 acc 0.959 | test 1.5617 acc 0.6715
  Ep 273 | lr 6.4e-06 | train 0.1438 acc 0.960 | test 1.5563 acc 0.6728 ★
  Ep 274 | lr 5.9e-06 | train 0.1456 acc 0.960 | test 1.5627 acc 0.6717
  Ep 275 | lr 5.5e-06 | train 0.1493 acc 0.957 | test 1.5625 acc 0.6717
  Ep 276 | lr 5.0e-06 | train 0.1454 acc 0.959 | test 1.5620 acc 0.6714
  Ep 277 | lr 4.6e-06 | train 0.1465 acc 0.959 | test 1.5645 acc 0.6710
  Ep 278 | lr 4.2e-06 | train 0.1421 acc 0.961 | test 1.5669 acc 0.6687
  Ep 279 | lr 3.9e-06 | train 0.1442 acc 0.960 | test 1.5652 acc 0.6685
  Ep 280 | lr 3.5e-06 | train 0.1390 acc 0.961 | test 1.5683 acc 0.6691
  Ep 281 | lr 3.2e-06 | train 0.1435 acc 0.960 | test 1.5650 acc 0.6689
  Ep 282 | lr 2.8e-06 | train 0.1431 acc 0.961 | test 1.5660 acc 0.6682
  Ep 283 | lr 2.5e-06 | train 0.1427 acc 0.961 | test 1.5658 acc 0.6695
  Ep 284 | lr 2.2e-06 | train 0.1438 acc 0.961 | test 1.5641 acc 0.6693
  Ep 285 | lr 2.0e-06 | train 0.1482 acc 0.958 | test 1.5651 acc 0.6716
  Ep 286 | lr 1.7e-06 | train 0.1446 acc 0.960 | test 1.5622 acc 0.6698
  Ep 287 | lr 1.5e-06 | train 0.1448 acc 0.960 | test 1.5612 acc 0.6706
  Ep 288 | lr 1.3e-06 | train 0.1453 acc 0.961 | test 1.5600 acc 0.6722
  Ep 289 | lr 1.1e-06 | train 0.1450 acc 0.959 | test 1.5619 acc 0.6717
  Ep 290 | lr 8.8e-07 | train 0.1416 acc 0.961 | test 1.5612 acc 0.6712
  Ep 291 | lr 7.1e-07 | train 0.1421 acc 0.961 | test 1.5595 acc 0.6712
  Ep 292 | lr 5.6e-07 | train 0.1406 acc 0.961 | test 1.5617 acc 0.6710
  Ep 293 | lr 4.3e-07 | train 0.1424 acc 0.961 | test 1.5582 acc 0.6717
  Ep 294 | lr 3.2e-07 | train 0.1438 acc 0.959 | test 1.5605 acc 0.6719
  Ep 295 | lr 2.2e-07 | train 0.1445 acc 0.960 | test 1.5584 acc 0.6713
  Ep 296 | lr 1.4e-07 | train 0.1440 acc 0.960 | test 1.5619 acc 0.6708
  Ep 297 | lr 7.9e-08 | train 0.1428 acc 0.960 | test 1.5618 acc 0.6704
  Ep 298 | lr 3.5e-08 | train 0.1412 acc 0.961 | test 1.5605 acc 0.6706
  Ep 299 | lr 8.8e-09 | train 0.1391 acc 0.962 | test 1.5598 acc 0.6700
  Ep 300 | lr 0.0e+00 | train 0.1416 acc 0.961 | test 1.5620 acc 0.6708

  Done in 267.5 min. Best: 0.6728 @ epoch 238
  Saved: results/stats3seed/step2_vanilla_seed42_20260612_224707.json

# vanilla seed=42 done in 4.5h, OK
  best_acc=0.6728 @ epoch 238

############################################################
# [2/9] vanilla  seed=123
############################################################
/home/lab/miniconda3/lib/python3.13/site-packages/torchvision/datasets/cifar.py:83: VisibleDeprecationWarning: dtype(): align should be passed as Python or NumPy boolean but got `align=0`. Did you mean to pass a tuple to create a subarray type? (Deprecated NumPy 2.4)
  entry = pickle.load(f, encoding="latin1")
Device: cuda (NVIDIA RTX PRO 6000 Blackwell Workstation Edition)

============================================================
  PC-S³ Step 2 + Aug: VANILLA
  Params: 6,549,572  |  d=160  L=8  patch=4
  epochs=300  batch=128  wd=0.05
  Aug: RandAugment(N=2,M=9) + RandomErasing(0.25)
============================================================
  Ep   1 | lr 6.0e-05 | train 4.3904 acc 0.047 | test 4.0829 acc 0.0896 ★
  Ep   2 | lr 9.0e-05 | train 4.1012 acc 0.084 | test 3.8468 acc 0.1245 ★
  Ep   3 | lr 1.2e-04 | train 3.8886 acc 0.114 | test 3.5746 acc 0.1705 ★
  Ep   4 | lr 1.5e-04 | train 3.6551 acc 0.152 | test 3.3010 acc 0.2224 ★
  Ep   5 | lr 1.8e-04 | train 3.4042 acc 0.194 | test 3.0612 acc 0.2595 ★
  Ep   6 | lr 2.1e-04 | train 3.1828 acc 0.234 | test 2.8092 acc 0.3076 ★
  Ep   7 | lr 2.4e-04 | train 3.0004 acc 0.262 | test 2.6458 acc 0.3324 ★
  Ep   8 | lr 2.7e-04 | train 2.8471 acc 0.295 | test 2.5322 acc 0.3582 ★
  Ep   9 | lr 3.0e-04 | train 2.7077 acc 0.320 | test 2.3649 acc 0.3928 ★
  Ep  10 | lr 3.0e-04 | train 2.6075 acc 0.342 | test 2.2732 acc 0.4048 ★
  Ep  11 | lr 3.0e-04 | train 2.4846 acc 0.365 | test 2.2113 acc 0.4212 ★
  Ep  12 | lr 3.0e-04 | train 2.3763 acc 0.388 | test 2.1044 acc 0.4477 ★
  Ep  13 | lr 3.0e-04 | train 2.2818 acc 0.406 | test 2.0148 acc 0.4643 ★
  Ep  14 | lr 3.0e-04 | train 2.2088 acc 0.423 | test 1.9586 acc 0.4804 ★
  Ep  15 | lr 3.0e-04 | train 2.1367 acc 0.438 | test 1.9104 acc 0.4869 ★
  Ep  16 | lr 3.0e-04 | train 2.0660 acc 0.456 | test 1.8515 acc 0.4995 ★
  Ep  17 | lr 3.0e-04 | train 1.9990 acc 0.469 | test 1.8227 acc 0.5099 ★
  Ep  18 | lr 3.0e-04 | train 1.9445 acc 0.482 | test 1.7505 acc 0.5217 ★
  Ep  19 | lr 3.0e-04 | train 1.8951 acc 0.491 | test 1.7276 acc 0.5313 ★
  Ep  20 | lr 3.0e-04 | train 1.8482 acc 0.503 | test 1.6865 acc 0.5369 ★
  Ep  21 | lr 3.0e-04 | train 1.7918 acc 0.518 | test 1.6382 acc 0.5547 ★
  Ep  22 | lr 3.0e-04 | train 1.7500 acc 0.525 | test 1.6165 acc 0.5640 ★
  Ep  23 | lr 3.0e-04 | train 1.7210 acc 0.533 | test 1.5967 acc 0.5670 ★
  Ep  24 | lr 3.0e-04 | train 1.6746 acc 0.543 | test 1.6023 acc 0.5644
  Ep  25 | lr 3.0e-04 | train 1.6363 acc 0.552 | test 1.5603 acc 0.5717 ★
  Ep  26 | lr 3.0e-04 | train 1.5939 acc 0.560 | test 1.5088 acc 0.5832 ★
  Ep  27 | lr 3.0e-04 | train 1.5636 acc 0.571 | test 1.5514 acc 0.5803
  Ep  28 | lr 3.0e-04 | train 1.5283 acc 0.578 | test 1.4801 acc 0.5939 ★
  Ep  29 | lr 3.0e-04 | train 1.5020 acc 0.584 | test 1.4999 acc 0.5927
  Ep  30 | lr 3.0e-04 | train 1.4742 acc 0.591 | test 1.4666 acc 0.5957 ★
  Ep  31 | lr 3.0e-04 | train 1.4452 acc 0.597 | test 1.4642 acc 0.5965 ★
  Ep  32 | lr 3.0e-04 | train 1.4168 acc 0.606 | test 1.4499 acc 0.5960
  Ep  33 | lr 3.0e-04 | train 1.3878 acc 0.615 | test 1.4691 acc 0.6014 ★
  Ep  34 | lr 2.9e-04 | train 1.3562 acc 0.624 | test 1.4427 acc 0.6050 ★
  Ep  35 | lr 2.9e-04 | train 1.3301 acc 0.626 | test 1.4313 acc 0.6092 ★
  Ep  36 | lr 2.9e-04 | train 1.3109 acc 0.630 | test 1.4240 acc 0.6087
  Ep  37 | lr 2.9e-04 | train 1.2887 acc 0.636 | test 1.4217 acc 0.6076
  Ep  38 | lr 2.9e-04 | train 1.2729 acc 0.644 | test 1.4220 acc 0.6139 ★
  Ep  39 | lr 2.9e-04 | train 1.2466 acc 0.648 | test 1.4079 acc 0.6173 ★
  Ep  40 | lr 2.9e-04 | train 1.2176 acc 0.657 | test 1.4172 acc 0.6115
  Ep  41 | lr 2.9e-04 | train 1.1953 acc 0.660 | test 1.4141 acc 0.6129
  Ep  42 | lr 2.9e-04 | train 1.1688 acc 0.667 | test 1.4277 acc 0.6136
  Ep  43 | lr 2.9e-04 | train 1.1573 acc 0.672 | test 1.4136 acc 0.6171
  Ep  44 | lr 2.9e-04 | train 1.1367 acc 0.674 | test 1.4099 acc 0.6190 ★
  Ep  45 | lr 2.9e-04 | train 1.1131 acc 0.685 | test 1.3660 acc 0.6252 ★
  Ep  46 | lr 2.9e-04 | train 1.1010 acc 0.685 | test 1.4024 acc 0.6296 ★
  Ep  47 | lr 2.9e-04 | train 1.0780 acc 0.691 | test 1.3884 acc 0.6244
  Ep  48 | lr 2.9e-04 | train 1.0652 acc 0.695 | test 1.3461 acc 0.6332 ★
  Ep  49 | lr 2.9e-04 | train 1.0506 acc 0.696 | test 1.4049 acc 0.6257
  Ep  50 | lr 2.9e-04 | train 1.0229 acc 0.705 | test 1.4052 acc 0.6269
  Ep  51 | lr 2.9e-04 | train 1.0067 acc 0.710 | test 1.4151 acc 0.6222
  Ep  52 | lr 2.8e-04 | train 0.9860 acc 0.716 | test 1.3814 acc 0.6259
  Ep  53 | lr 2.8e-04 | train 0.9772 acc 0.718 | test 1.3629 acc 0.6349 ★
  Ep  54 | lr 2.8e-04 | train 0.9600 acc 0.721 | test 1.3717 acc 0.6340
  Ep  55 | lr 2.8e-04 | train 0.9463 acc 0.727 | test 1.3668 acc 0.6379 ★
  Ep  56 | lr 2.8e-04 | train 0.9318 acc 0.729 | test 1.3968 acc 0.6351
  Ep  57 | lr 2.8e-04 | train 0.9348 acc 0.731 | test 1.3737 acc 0.6345
  Ep  58 | lr 2.8e-04 | train 0.9164 acc 0.734 | test 1.3749 acc 0.6362
  Ep  59 | lr 2.8e-04 | train 0.8898 acc 0.743 | test 1.3932 acc 0.6333
  Ep  60 | lr 2.8e-04 | train 0.8889 acc 0.743 | test 1.4106 acc 0.6311
  Ep  61 | lr 2.8e-04 | train 0.8744 acc 0.747 | test 1.4371 acc 0.6281
  Ep  62 | lr 2.8e-04 | train 0.8619 acc 0.749 | test 1.4024 acc 0.6317
  Ep  63 | lr 2.8e-04 | train 0.8448 acc 0.753 | test 1.3983 acc 0.6372
  Ep  64 | lr 2.8e-04 | train 0.8363 acc 0.755 | test 1.4020 acc 0.6353
  Ep  65 | lr 2.7e-04 | train 0.8218 acc 0.759 | test 1.4091 acc 0.6327
  Ep  66 | lr 2.7e-04 | train 0.8155 acc 0.764 | test 1.3835 acc 0.6369
  Ep  67 | lr 2.7e-04 | train 0.8007 acc 0.766 | test 1.4094 acc 0.6401 ★
  Ep  68 | lr 2.7e-04 | train 0.7857 acc 0.771 | test 1.4022 acc 0.6370
  Ep  69 | lr 2.7e-04 | train 0.7878 acc 0.768 | test 1.4024 acc 0.6399
  Ep  70 | lr 2.7e-04 | train 0.7714 acc 0.776 | test 1.4066 acc 0.6337
  Ep  71 | lr 2.7e-04 | train 0.7637 acc 0.778 | test 1.4406 acc 0.6292
  Ep  72 | lr 2.7e-04 | train 0.7577 acc 0.779 | test 1.4275 acc 0.6357
  Ep  73 | lr 2.7e-04 | train 0.7403 acc 0.782 | test 1.4127 acc 0.6387
  Ep  74 | lr 2.7e-04 | train 0.7311 acc 0.787 | test 1.4575 acc 0.6332
  Ep  75 | lr 2.6e-04 | train 0.7293 acc 0.786 | test 1.3921 acc 0.6439 ★
  Ep  76 | lr 2.6e-04 | train 0.7231 acc 0.789 | test 1.4710 acc 0.6270
  Ep  77 | lr 2.6e-04 | train 0.7043 acc 0.793 | test 1.4088 acc 0.6420
  Ep  78 | lr 2.6e-04 | train 0.7017 acc 0.798 | test 1.4189 acc 0.6411
  Ep  79 | lr 2.6e-04 | train 0.6888 acc 0.800 | test 1.4328 acc 0.6388
  Ep  80 | lr 2.6e-04 | train 0.6794 acc 0.802 | test 1.4102 acc 0.6433
  Ep  81 | lr 2.6e-04 | train 0.6744 acc 0.805 | test 1.4438 acc 0.6389
  Ep  82 | lr 2.6e-04 | train 0.6655 acc 0.806 | test 1.4086 acc 0.6477 ★
  Ep  83 | lr 2.6e-04 | train 0.6648 acc 0.805 | test 1.4339 acc 0.6450
  Ep  84 | lr 2.5e-04 | train 0.6540 acc 0.808 | test 1.4298 acc 0.6429
  Ep  85 | lr 2.5e-04 | train 0.6422 acc 0.812 | test 1.4475 acc 0.6409
  Ep  86 | lr 2.5e-04 | train 0.6418 acc 0.812 | test 1.4375 acc 0.6452
  Ep  87 | lr 2.5e-04 | train 0.6260 acc 0.818 | test 1.4549 acc 0.6387
  Ep  88 | lr 2.5e-04 | train 0.6256 acc 0.819 | test 1.4493 acc 0.6442
  Ep  89 | lr 2.5e-04 | train 0.6282 acc 0.815 | test 1.4078 acc 0.6488 ★
  Ep  90 | lr 2.5e-04 | train 0.6068 acc 0.822 | test 1.4423 acc 0.6464
  Ep  91 | lr 2.5e-04 | train 0.6107 acc 0.821 | test 1.4501 acc 0.6491 ★
  Ep  92 | lr 2.4e-04 | train 0.5987 acc 0.826 | test 1.4566 acc 0.6424
  Ep  93 | lr 2.4e-04 | train 0.5891 acc 0.828 | test 1.4435 acc 0.6476
  Ep  94 | lr 2.4e-04 | train 0.5830 acc 0.830 | test 1.4347 acc 0.6492 ★
  Ep  95 | lr 2.4e-04 | train 0.5850 acc 0.829 | test 1.4682 acc 0.6483
  Ep  96 | lr 2.4e-04 | train 0.5754 acc 0.832 | test 1.4484 acc 0.6464
  Ep  97 | lr 2.4e-04 | train 0.5757 acc 0.832 | test 1.4281 acc 0.6509 ★
  Ep  98 | lr 2.4e-04 | train 0.5623 acc 0.835 | test 1.4755 acc 0.6402
  Ep  99 | lr 2.4e-04 | train 0.5581 acc 0.837 | test 1.4800 acc 0.6407
  Ep 100 | lr 2.3e-04 | train 0.5500 acc 0.839 | test 1.4785 acc 0.6448
  Ep 101 | lr 2.3e-04 | train 0.5563 acc 0.838 | test 1.4635 acc 0.6449
  Ep 102 | lr 2.3e-04 | train 0.5314 acc 0.845 | test 1.4904 acc 0.6430
  Ep 103 | lr 2.3e-04 | train 0.5287 acc 0.846 | test 1.4629 acc 0.6497
  Ep 104 | lr 2.3e-04 | train 0.5286 acc 0.846 | test 1.4876 acc 0.6463
  Ep 105 | lr 2.3e-04 | train 0.5283 acc 0.846 | test 1.4739 acc 0.6511 ★
  Ep 106 | lr 2.3e-04 | train 0.5214 acc 0.847 | test 1.5011 acc 0.6422
  Ep 107 | lr 2.2e-04 | train 0.5148 acc 0.849 | test 1.4989 acc 0.6419
  Ep 108 | lr 2.2e-04 | train 0.5090 acc 0.852 | test 1.4984 acc 0.6449
  Ep 109 | lr 2.2e-04 | train 0.5144 acc 0.850 | test 1.4917 acc 0.6450
  Ep 110 | lr 2.2e-04 | train 0.4961 acc 0.855 | test 1.4915 acc 0.6474
  Ep 111 | lr 2.2e-04 | train 0.4911 acc 0.859 | test 1.4935 acc 0.6443
  Ep 112 | lr 2.2e-04 | train 0.4933 acc 0.857 | test 1.4713 acc 0.6469
  Ep 113 | lr 2.2e-04 | train 0.4874 acc 0.858 | test 1.4740 acc 0.6533 ★
  Ep 114 | lr 2.1e-04 | train 0.4807 acc 0.861 | test 1.4744 acc 0.6493
  Ep 115 | lr 2.1e-04 | train 0.4856 acc 0.859 | test 1.4600 acc 0.6517
  Ep 116 | lr 2.1e-04 | train 0.4785 acc 0.859 | test 1.4644 acc 0.6515
  Ep 117 | lr 2.1e-04 | train 0.4716 acc 0.865 | test 1.4856 acc 0.6509
  Ep 118 | lr 2.1e-04 | train 0.4633 acc 0.865 | test 1.4808 acc 0.6523
  Ep 119 | lr 2.1e-04 | train 0.4565 acc 0.865 | test 1.4991 acc 0.6472
  Ep 120 | lr 2.1e-04 | train 0.4552 acc 0.868 | test 1.5258 acc 0.6429
  Ep 121 | lr 2.0e-04 | train 0.4537 acc 0.869 | test 1.5148 acc 0.6501
  Ep 122 | lr 2.0e-04 | train 0.4500 acc 0.871 | test 1.4871 acc 0.6530
  Ep 123 | lr 2.0e-04 | train 0.4481 acc 0.868 | test 1.5175 acc 0.6465
  Ep 124 | lr 2.0e-04 | train 0.4426 acc 0.871 | test 1.4882 acc 0.6533 ★
  Ep 125 | lr 2.0e-04 | train 0.4368 acc 0.873 | test 1.5155 acc 0.6473
  Ep 126 | lr 2.0e-04 | train 0.4381 acc 0.873 | test 1.5308 acc 0.6528
  Ep 127 | lr 1.9e-04 | train 0.4370 acc 0.874 | test 1.5278 acc 0.6492
  Ep 128 | lr 1.9e-04 | train 0.4204 acc 0.879 | test 1.4976 acc 0.6563 ★
  Ep 129 | lr 1.9e-04 | train 0.4225 acc 0.876 | test 1.4904 acc 0.6489
  Ep 130 | lr 1.9e-04 | train 0.4142 acc 0.879 | test 1.5011 acc 0.6567 ★
  Ep 131 | lr 1.9e-04 | train 0.4157 acc 0.880 | test 1.5051 acc 0.6566
  Ep 132 | lr 1.9e-04 | train 0.4203 acc 0.878 | test 1.4758 acc 0.6585 ★
  Ep 133 | lr 1.9e-04 | train 0.4072 acc 0.881 | test 1.5031 acc 0.6557
  Ep 134 | lr 1.8e-04 | train 0.4060 acc 0.882 | test 1.5093 acc 0.6541
  Ep 135 | lr 1.8e-04 | train 0.4027 acc 0.885 | test 1.4995 acc 0.6526
  Ep 136 | lr 1.8e-04 | train 0.3957 acc 0.884 | test 1.5217 acc 0.6520
  Ep 137 | lr 1.8e-04 | train 0.3952 acc 0.886 | test 1.5187 acc 0.6489
  Ep 138 | lr 1.8e-04 | train 0.3865 acc 0.889 | test 1.5263 acc 0.6497
  Ep 139 | lr 1.8e-04 | train 0.3844 acc 0.890 | test 1.5033 acc 0.6574
  Ep 140 | lr 1.7e-04 | train 0.3917 acc 0.888 | test 1.4936 acc 0.6593 ★
  Ep 141 | lr 1.7e-04 | train 0.3811 acc 0.890 | test 1.5094 acc 0.6539
  Ep 142 | lr 1.7e-04 | train 0.3766 acc 0.892 | test 1.4994 acc 0.6568
  Ep 143 | lr 1.7e-04 | train 0.3721 acc 0.893 | test 1.5172 acc 0.6544
  Ep 144 | lr 1.7e-04 | train 0.3727 acc 0.892 | test 1.5140 acc 0.6542
  Ep 145 | lr 1.7e-04 | train 0.3687 acc 0.892 | test 1.5296 acc 0.6548
  Ep 146 | lr 1.6e-04 | train 0.3721 acc 0.893 | test 1.4937 acc 0.6593 ★
  Ep 147 | lr 1.6e-04 | train 0.3641 acc 0.896 | test 1.4973 acc 0.6608 ★
  Ep 148 | lr 1.6e-04 | train 0.3647 acc 0.895 | test 1.5424 acc 0.6475
  Ep 149 | lr 1.6e-04 | train 0.3644 acc 0.895 | test 1.5320 acc 0.6508
  Ep 150 | lr 1.6e-04 | train 0.3521 acc 0.898 | test 1.5382 acc 0.6524
  Ep 151 | lr 1.6e-04 | train 0.3557 acc 0.897 | test 1.5322 acc 0.6531
  Ep 152 | lr 1.5e-04 | train 0.3441 acc 0.900 | test 1.5165 acc 0.6533
  Ep 153 | lr 1.5e-04 | train 0.3453 acc 0.902 | test 1.5404 acc 0.6554
  Ep 154 | lr 1.5e-04 | train 0.3421 acc 0.901 | test 1.5274 acc 0.6584
  Ep 155 | lr 1.5e-04 | train 0.3338 acc 0.903 | test 1.5685 acc 0.6492
  Ep 156 | lr 1.5e-04 | train 0.3345 acc 0.902 | test 1.5173 acc 0.6553
  Ep 157 | lr 1.5e-04 | train 0.3305 acc 0.904 | test 1.5328 acc 0.6543
  Ep 158 | lr 1.5e-04 | train 0.3343 acc 0.904 | test 1.5217 acc 0.6558
  Ep 159 | lr 1.4e-04 | train 0.3286 acc 0.906 | test 1.5358 acc 0.6598
  Ep 160 | lr 1.4e-04 | train 0.3226 acc 0.906 | test 1.5235 acc 0.6542
  Ep 161 | lr 1.4e-04 | train 0.3236 acc 0.906 | test 1.5409 acc 0.6539
  Ep 162 | lr 1.4e-04 | train 0.3180 acc 0.908 | test 1.5644 acc 0.6517
  Ep 163 | lr 1.4e-04 | train 0.3206 acc 0.909 | test 1.5478 acc 0.6559
  Ep 164 | lr 1.4e-04 | train 0.3159 acc 0.909 | test 1.5443 acc 0.6558
  Ep 165 | lr 1.3e-04 | train 0.3100 acc 0.911 | test 1.5776 acc 0.6499
  Ep 166 | lr 1.3e-04 | train 0.3096 acc 0.911 | test 1.5323 acc 0.6593
  Ep 167 | lr 1.3e-04 | train 0.3117 acc 0.910 | test 1.5325 acc 0.6578
  Ep 168 | lr 1.3e-04 | train 0.3075 acc 0.912 | test 1.5523 acc 0.6513
  Ep 169 | lr 1.3e-04 | train 0.3080 acc 0.911 | test 1.5451 acc 0.6557
  Ep 170 | lr 1.3e-04 | train 0.3008 acc 0.915 | test 1.5397 acc 0.6594
  Ep 171 | lr 1.2e-04 | train 0.2992 acc 0.915 | test 1.5435 acc 0.6580
  Ep 172 | lr 1.2e-04 | train 0.2949 acc 0.917 | test 1.5375 acc 0.6569
  Ep 173 | lr 1.2e-04 | train 0.2961 acc 0.916 | test 1.5357 acc 0.6573
  Ep 174 | lr 1.2e-04 | train 0.2896 acc 0.917 | test 1.5352 acc 0.6610 ★
  Ep 175 | lr 1.2e-04 | train 0.2851 acc 0.919 | test 1.5464 acc 0.6582
  Ep 176 | lr 1.2e-04 | train 0.2860 acc 0.918 | test 1.5352 acc 0.6563
  Ep 177 | lr 1.1e-04 | train 0.2848 acc 0.920 | test 1.5536 acc 0.6589
  Ep 178 | lr 1.1e-04 | train 0.2871 acc 0.920 | test 1.5443 acc 0.6578
  Ep 179 | lr 1.1e-04 | train 0.2729 acc 0.921 | test 1.5289 acc 0.6616 ★
  Ep 180 | lr 1.1e-04 | train 0.2794 acc 0.919 | test 1.5167 acc 0.6608
  Ep 181 | lr 1.1e-04 | train 0.2731 acc 0.921 | test 1.5308 acc 0.6611
  Ep 182 | lr 1.1e-04 | train 0.2714 acc 0.922 | test 1.5436 acc 0.6618 ★
  Ep 183 | lr 1.1e-04 | train 0.2709 acc 0.921 | test 1.5374 acc 0.6604
  Ep 184 | lr 1.0e-04 | train 0.2676 acc 0.924 | test 1.5565 acc 0.6627 ★
  Ep 185 | lr 1.0e-04 | train 0.2692 acc 0.922 | test 1.5576 acc 0.6566
  Ep 186 | lr 1.0e-04 | train 0.2623 acc 0.924 | test 1.5159 acc 0.6663 ★
  Ep 187 | lr 9.9e-05 | train 0.2605 acc 0.924 | test 1.5378 acc 0.6633
  Ep 188 | lr 9.8e-05 | train 0.2572 acc 0.927 | test 1.5364 acc 0.6641
  Ep 189 | lr 9.6e-05 | train 0.2561 acc 0.926 | test 1.5249 acc 0.6637
  Ep 190 | lr 9.4e-05 | train 0.2525 acc 0.928 | test 1.5463 acc 0.6603
  Ep 191 | lr 9.3e-05 | train 0.2602 acc 0.926 | test 1.5382 acc 0.6651
  Ep 192 | lr 9.1e-05 | train 0.2513 acc 0.929 | test 1.5536 acc 0.6585
  Ep 193 | lr 9.0e-05 | train 0.2442 acc 0.930 | test 1.5073 acc 0.6682 ★
  Ep 194 | lr 8.8e-05 | train 0.2466 acc 0.929 | test 1.5336 acc 0.6631
  Ep 195 | lr 8.7e-05 | train 0.2474 acc 0.929 | test 1.5267 acc 0.6615
  Ep 196 | lr 8.6e-05 | train 0.2434 acc 0.930 | test 1.5250 acc 0.6641
  Ep 197 | lr 8.4e-05 | train 0.2418 acc 0.932 | test 1.5495 acc 0.6613
  Ep 198 | lr 8.3e-05 | train 0.2373 acc 0.933 | test 1.5448 acc 0.6620
  Ep 199 | lr 8.1e-05 | train 0.2380 acc 0.931 | test 1.5383 acc 0.6650
  Ep 200 | lr 8.0e-05 | train 0.2394 acc 0.932 | test 1.5502 acc 0.6640
  Ep 201 | lr 7.8e-05 | train 0.2315 acc 0.936 | test 1.5323 acc 0.6668
  Ep 202 | lr 7.7e-05 | train 0.2301 acc 0.934 | test 1.5320 acc 0.6630
  Ep 203 | lr 7.5e-05 | train 0.2262 acc 0.935 | test 1.5270 acc 0.6667
  Ep 204 | lr 7.4e-05 | train 0.2269 acc 0.935 | test 1.5288 acc 0.6614
  Ep 205 | lr 7.3e-05 | train 0.2258 acc 0.936 | test 1.5405 acc 0.6641
  Ep 206 | lr 7.1e-05 | train 0.2188 acc 0.938 | test 1.5414 acc 0.6634
  Ep 207 | lr 7.0e-05 | train 0.2255 acc 0.936 | test 1.5568 acc 0.6609
  Ep 208 | lr 6.9e-05 | train 0.2201 acc 0.939 | test 1.5273 acc 0.6698 ★
  Ep 209 | lr 6.7e-05 | train 0.2176 acc 0.938 | test 1.5501 acc 0.6628
  Ep 210 | lr 6.6e-05 | train 0.2153 acc 0.938 | test 1.5567 acc 0.6572
  Ep 211 | lr 6.4e-05 | train 0.2172 acc 0.939 | test 1.5316 acc 0.6653
